ID,Trial_Number,Question,ReappraisalText,Rating,rate_RT,Session_date,Q_type,ReappraisalDirection,PunishingType
221099,4,"To what extent would the offer of 10/90 % split, where you would recieve 10%, from this individual feel unfair to you?",Peter often goes through and steals the neighbors' mail.,5,883,08-15-2017,unfair,1,reputation
221099,5,Does the previous description provoke your sympathy toward the individual?,Peter often goes through and steals the neighbors' mail.,1,995,08-15-2017,sympathy,1,reputation
221099,6,Does the previous description provoke your anger at the individual?,Peter often goes through and steals the neighbors' mail.,3,4549,08-15-2017,anger,1,reputation
221099,7,"To what extent would the offer of 10/90 % split, where you would recieve 10%, from this individual feel unfair to you?",Frank has been unable to find a job for over a year.,5,1354,08-15-2017,unfair,2,na
221099,8,Does the previous description provoke your sympathy toward the individual?,Frank has been unable to find a job for over a year.,4,764,08-15-2017,sympathy,2,na
221099,9,Does the previous description provoke your anger at the individual?,Frank has been unable to find a job for over a year.,2,788,08-15-2017,anger,2,na
221099,10,"To what extent would the offer of 10/90 % split, where you would recieve 10%, from this individual feel unfair to you?",Karen owns an international company,3,14433,08-15-2017,unfair,1,resources
221099,11,Does the previous description provoke your sympathy toward the individual?,Karen owns an international company,1,1625,08-15-2017,sympathy,1,resources
221099,12,Does the previous description provoke your anger at the individual?,Karen owns an international company,2,1196,08-15-2017,anger,1,resources
221099,13,"To what extent would the offer of 10/90 % split, where you would recieve 10%, from this individual feel unfair to you?",Martha is a single mother,3,8705,08-15-2017,unfair,2,na
221099,14,Does the previous description provoke your sympathy toward the individual?,Martha is a single mother,2,591,08-15-2017,sympathy,2,na
221099,15,Does the previous description provoke your anger at the individual?,Martha is a single mother,2,344,08-15-2017,anger,2,na
221099,16,"To what extent would the offer of 10/90 % split, where you would recieve 10%, from this individual feel unfair to you?",Alice regularly fires employees to avoid promoting them.,1,1101,08-15-2017,unfair,1,reputation
221099,17,Does the previous description provoke your sympathy toward the individual?,Alice regularly fires employees to avoid promoting them.,1,794,08-15-2017,sympathy,1,reputation
221099,18,Does the previous description provoke your anger at the individual?,Alice regularly fires employees to avoid promoting them.,4,468,08-15-2017,anger,1,reputation
221099,19,"To what extent would the offer of 10/90 % split, where you would recieve 10%, from this individual feel unfair to you?",Jenny works two waitressing jobs to pay her bills.,3,10125,08-15-2017,unfair,2,na
221099,20,Does the previous description provoke your sympathy toward the individual?,Jenny works two waitressing jobs to pay her bills.,3,4940,08-15-2017,sympathy,2,na
221099,21,Does the previous description provoke your anger at the individual?,Jenny works two waitressing jobs to pay her bills.,3,3828,08-15-2017,anger,2,na
221099,22,"To what extent would the offer of 10/90 % split, where you would recieve 10%, from this individual feel unfair to you?",Maria is raising money to buy gifts for children in need.,3,19914,08-15-2017,unfair,2,na
221099,23,Does the previous description provoke your sympathy toward the individual?,Maria is raising money to buy gifts for children in need.,4,432,08-15-2017,sympathy,2,na
221099,24,Does the previous description provoke your anger at the individual?,Maria is raising money to buy gifts for children in need.,1,1678,08-15-2017,anger,2,na
221140,1,"To what extent would the offer of 10/90 % split, where you receive 10%, from this individual feel unfair to you?",Nick just found $50 on the street,2,4113,08-31-2017,unfair,1,resources
221140,2,Does the previous description provoke your sympathy toward the individual?,Nick just found $50 on the street,2,772,08-31-2017,sympathy,1,resources
221140,3,Does the previous description provoke your anger at the individual?,Nick just found $50 on the street,2,689,08-31-2017,anger,1,resources
221140,4,"To what extent would the offer of 10/90 % split, where you receive 10%, from this individual feel unfair to you?",Jeff stole his elderly father's prescription medications.,1,2620,08-31-2017,unfair,1,reputation
221140,5,Does the previous description provoke your sympathy toward the individual?,Jeff stole his elderly father's prescription medications.,1,504,08-31-2017,sympathy,1,reputation
221140,6,Does the previous description provoke your anger at the individual?,Jeff stole his elderly father's prescription medications.,4,741,08-31-2017,anger,1,reputation
221140,7,"To what extent would the offer of 10/90 % split, where you receive 10%, from this individual feel unfair to you?",Mike just lost his job,4,1557,08-31-2017,unfair,2,na
221140,8,Does the previous description provoke your sympathy toward the individual?,Mike just lost his job,5,323,08-31-2017,sympathy,2,na
221140,9,Does the previous description provoke your anger at the individual?,Mike just lost his job,1,1039,08-31-2017,anger,2,na
221140,10,"To what extent would the offer of 10/90 % split, where you receive 10%, from this individual feel unfair to you?",Jean is going to be evicted because she is behind on her rent,4,305,08-31-2017,unfair,2,na
221140,11,Does the previous description provoke your sympathy toward the individual?,Jean is going to be evicted because she is behind on her rent,4,853,08-31-2017,sympathy,2,na
221140,12,Does the previous description provoke your anger at the individual?,Jean is going to be evicted because she is behind on her rent,1,553,08-31-2017,anger,2,na
221140,13,"To what extent would the offer of 10/90 % split, where you receive 10%, from this individual feel unfair to you?",Alyssa just won the lottery,2,476,08-31-2017,unfair,1,resources
221140,14,Does the previous description provoke your sympathy toward the individual?,Alyssa just won the lottery,2,257,08-31-2017,sympathy,1,resources
221140,15,Does the previous description provoke your anger at the individual?,Alyssa just won the lottery,1,1062,08-31-2017,anger,1,resources
221140,16,"To what extent would the offer of 10/90 % split, where you receive 10%, from this individual feel unfair to you?",Jenny works two waitressing jobs to pay her bills.,5,403,08-31-2017,unfair,2,na
221140,17,Does the previous description provoke your sympathy toward the individual?,Jenny works two waitressing jobs to pay her bills.,5,327,08-31-2017,sympathy,2,na
221140,18,Does the previous description provoke your anger at the individual?,Jenny works two waitressing jobs to pay her bills.,1,144,08-31-2017,anger,2,na
221140,19,"To what extent would the offer of 10/90 % split, where you receive 10%, from this individual feel unfair to you?",Rose takes discarded food from grocery stores to feed her children.,5,171,08-31-2017,unfair,2,na
221140,20,Does the previous description provoke your sympathy toward the individual?,Rose takes discarded food from grocery stores to feed her children.,5,452,08-31-2017,sympathy,2,na
221140,21,Does the previous description provoke your anger at the individual?,Rose takes discarded food from grocery stores to feed her children.,1,143,08-31-2017,anger,2,na
221140,22,"To what extent would the offer of 10/90 % split, where you receive 10%, from this individual feel unfair to you?",Angela illegally parks in the disabled parking spots when she can.,2,556,08-31-2017,unfair,1,reputation
221140,23,Does the previous description provoke your sympathy toward the individual?,Angela illegally parks in the disabled parking spots when she can.,2,558,08-31-2017,sympathy,1,reputation
221140,24,Does the previous description provoke your anger at the individual?,Angela illegally parks in the disabled parking spots when she can.,3,5213,08-31-2017,anger,1,reputation
221164,1,"To what extent would the offer of 10/90 % split, where you receive 10%, from this individual feel unfair to you?",Dan is a veteran having trouble finding employment.,5,3536,09-19-2017,unfair,2,na
221164,2,Does the previous description provoke your sympathy toward the individual?,Dan is a veteran having trouble finding employment.,5,931,09-19-2017,sympathy,2,na
